Levi's	730727	0
Israel Summit at Harvard	457666	0
Alliance for Climate Education	164409	0
We Are California	160862	0
Super Deluxe	191103	0
Marsy's Law for Idaho	143305	0
NowThis Politics	142318	0
Instagram	142131	0
RoadshowAutos	166511	0
Vic Berger Presents	118013	0
Volunteer Ministers	146667	0
U.S. Air Force Recruiting	142749	0
Governor's Council on Impaired Driving	113217	0
Fundacion Corcovado	138900	0
Joseph Hollander & Craft Law Firm	134218	0
Johnson & Johnson	128433	0
NowThis	127146	0
The Department of Reproductive Control	124379	0
Stand for Children - Colorado	122915	0
RALI New Hampshire	117394	0
Nurx	93491	0
Tina Smith	109246	0
Queer Eye	87056	0
California Policy Center	86353	0
Ohioans for a Healthy Economy	82501	0
Andria Thomas	102766	0
Devin Nunes	101699	0
Marsy's Law for Pennsylvania	100557	0
ZickWorld	78042	0
Maha Sattva LLC	97536	0
South Park	96514	0
Start Here	95610	0
Idaho United Against Prop 1	95440	0
North Carolina Board Of Pharmacy	72688	0
Big Think	72378	0
Save Tips NY	90337	0
Arkansas Game and Fish Commission	89045	0
NC Conservation Network	88916	0
All for Transportation	88871	0
Unified Seattle	86938	0
Rauner Failed Me	69408	0
Michigan Families for Economic Prosperity	69260	0
Erase The Hate	85150	0
Elite Daily	67710	0
Center for Union Facts	83698	0
Olivares for Sheriff 2018	83534	0
Topic	82818	0
Cole Harris for Lt. Gov.	81881	0
Kelli Butler for Arizona	79922	0
Active Measures	77508	0
TobaccoFreeCA	76760	0
Citizens PAC	60433	0
Michael L. Magasinn for Judge	75408	0
Ted Yoho	74280	0
Likewise	73164	0
Armed	58505	0
Robot City Games	57947	0
USCCA	71571	0
Comedy Central	56438	0
Theodore Roosevelt Conservation Partnership	56104	0
Arizona Speaker Series	69437	0
Dan Helmer for Congress	55328	0
One Collier	55165	0
Curiosity+Heroin	68043	0
Brut	53873	0
Brut UK	52390	0
All Def Nation	51585	0
RT	50930	0
John Legere	50863	0
NC Common Ground	63451	0
Defend Birth Control	63279	0
Erik Paulsen	61111	0
Mark Eves for ME	60736	0
Ian Calderon	60131	0
Philadelphians for a Fair Future	58720	0
Powerpac GA	58051	0
Republican Party of Florida	57776	0
