Phil Bredesen	30690003	0
Randy Boyd	18859538	0
Diane Black	8322646	0
Marsha Blackburn	9734639	0
Bill Lee	9445343	0
Senate Leadership Fund	9453773	0
Beth Harwell	8328906	0
One Nation	6605870	0
John Rose for Tennessee	3218851	0
Tennesseans for Student Success	3874845	164445
AARP Advocates	2349993	0
Kanew for Congress	4297051	0
John Wolfe U.S. Senate	3214406	0
MO Research	2040850	0
Americans for Prosperity	1577569	0
City of Cookeville TN - Ricky Shelton, Mayor	1725983	8983
Brandon Ogles for State Representative	1735955	0
Americans for Prosperity - Tennessee	2922262	0
Tennessee Advocates for Planned Parenthood	1974072	0
Tennessee Together	1600995	7595
D.C. Diane Black	1328888	0
Christopher Hale for Tennessee	2158631	0
Reel4TN	1665792	0
45Committee	956614	0
Tennessee Business Daily	1069993	22493
Jimmy Matlock	1434860	0
Judd Matheny For Congress	1710240	0
Tennessee Democratic Party	1152540	0
Southern Environmental Law Center	1607393	0
Tennessee House Republicans	1135947	0
Diane Black: Unstoppable	919968	0
Keep Tennessee Conservative	1187912	0
Mayor Jim Coppinger	745326	0
TENN Values PAC	649750	0
YouGov	499858	0
Jamie Ballinger for Tennessee Senate	1075718	0
Lee Harris for Shelby County Mayor	738944	0
Jason Emert	643905	0
Floyd Bonner for Sheriff	582991	0
Mike Dockery For Mayor	1039975	11275
When We All Vote	498445	0
Donald J. Trump	699882	0
Coalition for Medicare Choices	387075	0
Bob Freeman	482466	0
City of Cookeville TN - Eric Walker, Councilman	505985	3885
Michelle For Our Schools	553397	0
Dr. Dawn Barlow For Congress	810368	0
Saveourpublicschools	520271	0
Alliance For Tennessee Families	725928	0
Gordon Wildridge for State Representative	627766	0
Ashley Nickloes for Congress	574902	0
Larry Waters	414993	2393
Art Swann	560988	0
Bruce Griffey for State Representative	517233	0
Tennessee Republican Party	411990	0
Chris Todd for State Representative	572979	0
Opinion Research	708319	0
Billy Spivey for Tennessee	457001	0
Defending Main Street	299971	0
TEA FCPE	330625	0
Protect Our Workers' Earned Retirement Coalition	251229	0
Johnny C. Garrett for State Representative	472980	0
We Have Teeth and We Vote	247460	0
Jack Maddux for Congress	237542	0
Colleen Embry for Register of Deeds	328980	0
Mariah Phillips for Congress	423985	0
Michael Fulbright for State Rep 64	321962	0
Jerome Moon for State Representative	425983	0
David Lenoir	469989	0
Joshua Williams for Congress	379848	0
Tennesseans for Putting Students First PAC	199947	0
DoSomething.org	323033	0
Kirk Haston For State Representative	351973	3073
Chris Thomas - Probate Court Clerk	309994	0
Clark Boyd-State Representative District 46	356979	0
Scott P Williams	387969	3869
Jimmy Leo Richardson For Murfreesboro City School Board	402978	0
Cameron Sexton	336699	0
Indivisible Guide	412554	0
Jay Bush	360690	0
Justice for Wilson Co	425982	4182
Scott Cepicky for State Representative	368931	0
Smoky Mountain Values	290285	0
Joda for TN House 30	254199	0
Sierra Club	187812	0
Michael Whaley for County Commission, District 5	272977	0
Renee Hoyos for Congress, Tennessee 2nd District	223535	0
STAND UP Nashville	369983	0
Keep Tennessee Republican	190895	0
Dawn White	334989	4289
Rebecca Ann Burke for TN House of Representatives - District 61	363987	4987
Tennessee Jobs Now	180015	0
Tom Steyer	310205	0
Rick Tillis State Representative 92nd District Tennessee House	307926	0
A Step Ahead Chattanooga	187945	0
Larsen Jay	251943	0
Demand Justice	328395	0
Lt. Governor Randy McNally	231986	3386
Dale Lane for Sheriff	313401	0
Mark Miller For City Council	276979	3679
Beacon Center of Tennessee	236806	0
Vote Van Dyke for Sheriff 2018	164208	0
Jeremy Faison	280860	0
Vote Craig for Sheriff	222917	0
Stop Destroying Tennessee Farms	247988	3588
Tennessee Small Business Alliance	245990	4190
Don Edwards County Executive	219976	2776
Merrilee for TN	231968	0
Gino Bulso for State Representative	224987	3287
Winning For Women	285308	0
Tom Sottek - Wilson County School Board Zone 3	188975	3275
Tennessee Voter Project	130622	0
Association of American Railroads	259994	0
Charley Burch	237922	0
Aloyse Brown for County Mayor	252181	0
State Representative Jerry Sexton	205971	0
Re-Elect Alene Baird, County Clerk	204095	0
The Voter Participation Center	376642	0
Jay Sekulow	106871	0
Kevin Brooks	214987	0
Vote Mike Winton	170989	1489
Joseph Williams for State Rep	204547	0
Younce for Campbell County Mayor	229662	0
Rice Divorce Team - Dedicated to Solving Family Law Matters	109461	0
Rebecca Purington, TN House, District 61	232976	0
Dennis Potvin	188979	0
UnitedHealth Group	249995	2495
Rosabelle Gorman	208965	0
National Loan Programs	99999	0
Elect Price Harris	214976	0
Tennesseans For Common Sense PAC	164990	1790
Elect Frankie Gray Sheriff - Stewart Co	152982	1782
Jim Warner for Greeneville Mayor	177880	0
Brenda Gilmore for Senate District 19	207947	0
State Rep. Antonio Parkinson	161987	0
Eddie Smith for State Representative	189988	3188
Liftable Engagement Services	544589	0
Tennessee Immigrant and Refugee Rights Coalition [TIRRC]	152599	0
Chattanooga Skydiving Company	90096	0
Dr. Danielle Mitchell for US Congress TN-3	209995	1695
Trey Winder for State Representative	194845	0
Dave Bault 4 Schools	189991	2091
Ramona Taylor for Mayor	83088	0
PragerU	95374	0
MLS 2 Nashville	202993	0
David Briley for Mayor	199996	1996
Kari Neely for Murfreesboro City School Board	172992	2392
AJ Holmes for State Representative	150965	3465
Vote Vickie	158980	0
Concealed Online	176818	0
State Representative Matthew Hill	196975	0
Steven Reynolds for US Congress	184847	0
615AboGado	192257	0
Wayne Potter for Sheriff	140992	1192
Stacy Nunnally for Rutherford County Commissioner - District 19	138981	0
Marc Martin for Sheriff	134994	0
Elect Carol Abney	157969	0
TN Rising	159996	1996
Aaron Shane for State Representative District 57	149986	0
Jeff Ford for Tennessee House of Representatives District 61	168974	0
County Commissioner Tami Sawyer	109991	0
Sara Melamed, community advocate	157964	0
Clinton Neal for Mayor 2018	168990	990
Brent D. Bush For County Executive	165993	1893
Rodney Whiles for Sheriff	135992	1192
Melody Shekari	142539	0
Senator Jack Johnson	154996	0
Jerry Lowery for State Representative	154996	1596
Rachael Anne Elrod	143987	2087
Cody Biggs for County Commission	130980	2380
Mae Beavers for County Mayor	111848	0
Dennis Deal For Hawkins County Mayor	110976	0
The Real Bill Lee	151515	0
John Boatner for U.S. Congress TN-08	147211	0
Save the Storks	63105	0
Kara Reeves for School Board	131991	1291
Vicki Beaty	109978	0
Becky Goff for Murfreeboro City School Board	95992	1192
Gary Cordell For Coffee County Mayor	79988	1188
Marty Olsen for Congress	118770	0
Jeff Barbra	127969	198
Families For Tennessee	89945	0
The Nature Conservancy	117079	0
Committee to Elect Esther Helton	87992	0
Van Herndon For Stewart County Mayor	113844	0
Re-Elect Republican Randy Smith for Knox County Commission- District 3	126980	0
Mike Palazzolo For Germantown Mayor	96803	0
45 Hats	89566	0
MedicareSupplement.com	198895	0
Kevin Fisher for Murfreesboro City School Board	124194	0
Mia Johnson	90050	0
2018 SCSO Election Battle	119972	2772
Elect Marc McElroy, Stewart County Sheriff	86983	0
Charlie Clark for TNDP State Executive Committee	78980	2380
Andrew 'AJ' Donadio Putnam County Commissioner - District 7	84242	0
Elect Monica Timmerman For Shelby County Commission	80758	0
Martin Heller Potempa & Sheppard, PLLC	110995	1295
Canale for Council	109996	0
John Morgan for Sheriff	49994	594
Phil Roe for Congress	49870	0
I'll go ahead and keep my guns, Thanks	48705	0
The Committee to Defend the President	89948	0
National Republican Congressional Committee	74894	0
Backcountry Hunters & Anglers	53211	0
VolunteerState.Report	104997	1097
Rutherford County TN Right to Life	74996	796
Chad Williams for State Representative	94981	0
MoveOn	79460	0
Planned Parenthood	55450	0
Kevin Haley for Shelby County Commissioner District 4	100993	0
Real Tim Burchett	99998	998
Meet Matlock	99998	998
Mayor Keith McDonald	99998	998
David Durkin for Cleveland City Council	99998	998
Iva Michelle Russell for Grundy County Mayor	69997	0
Gabby Salinas for TN Senate- District 31	54987	0
USCCA	39336	0
Environmental Court Judge Patrick Dandridge	98641	0
Andy Voyles for WilCo District Four Board of Education	105979	0
Kimberly Wiggins for Trustee	85977	0
Elect Daniel Lewis for Mayor 2018	84989	0
Marc Gravitt for Register of Deeds	79994	1394
Elect George Chism - Shelby County Trustee	50992	0
United States Constitution	54273	0
4ocean	42421	0
FutureinAmerica	70082	0
Randell Stroud for State Rep 51	103957	4257
Aaron Evans for Campbell County Mayor	76984	1584
Conservative Christians of Tennessee	65984	0
Jared Anderson for Blount County Commissioner	45993	0
Molder for Mayor	44994	594
Tennessee Senate Democratic Caucus	44745	0
Barzizza for Mayor	77787	0
Glen Casada	73983	0
TIRRC Votes	72993	1493
Vote Chris Mason for Roane County Trustee	69996	796
Andy Holt	69996	796
Miracle Hurley	58650	0
Vote Lisa Moore	69824	0
NRDC	37407	0
Charlie Kirk	35967	0
Jerry McFarland Commissioner 5th District	98965	3465
Randy Ellis Roane County Commissioner	87985	1485
Rep. Raumesh Akbari for Senate District 29	82990	990
Unity PAC	66995	895
Matt DelRossi for Vice-Mayor	66995	895
Linda Haney for Knox County Mayor	65996	1196
Debbie Lee Wright for Benton County Mayor	65987	1287
Katrina Robinson for TN Senate District 33	64997	0
Guy Smoak MD for State Representative	64997	697
Elect Sam Barnes - Maury County Sheriff	64997	697
Andrea Bond Johnson	64997	697
Vito Sagliano for Congress	64975	0
PhRMA	31360	0
Anne Quillen for State House 25	61987	1287
Hire Memphis	60997	0
Association for Accessible Medicines	60997	0
Chuck Womack for Cookeville City Council	45992	792
Yes on Government Consolidation	59966	0
Greer for Congress	29985	0
Neubert for Hawkins County Mayor	75613	0
Amber Huett-Garcia for TN House of Representatives, District 86	59528	0
Jenny Hill for School Board District 6	63850	0
Re-Elect Austin Swing for Sheriff	76979	2079
Nashville Tea Party	74960	0
Kori Hamner for Shelby County School Board, District 9	69995	2595
State Representative John Ragan	64023	0
Re-Elect Michael Brady for Grundy County Mayor	39994	594
Planned Parenthood of Tennessee and North Mississippi	39994	0
Elect Jonathan Mason	71955	0
NRA - National Rifle Association of America	31971	0
Civiqs	38249	0
Conservative Gear	40241	0
NowThis Politics	28452	0
Solar Energy Today	37362	0
Vote YES - Put Cleveland First	66994	994
Re-Elect Pat Barton Coffee County School Board Seat 4	64996	796
Weathers for Bradley County	53987	1287
Elect Mark Potts Mayor of Jefferson County	51989	0
Commissioner Robert "Roby" Helm	64982	0
Our City News  - By Vice-Mayor Mike Callis	36586	0
Sanjeev Memula for TN 95	75972	2772
Voters Decide	66990	0
Tennessee Justice Center	64992	0
Bradley County Politics	59997	0
Dwight Henry - Cookeville City Council	30995	495
State Representative Ryan Williams	29996	396
Kelly Northcutt for State Senate	29996	0
Racquel Collins for Shelby County Commission District 1	61991	0
Hamilton County Democratic Party	59920	0
Vote Matt Coleman - TN GOP Executive Committee #6	62846	0
ACLU	33569	0
Lyons for Council	59150	0
Clarksville Safe and Strong	34303	0
America First Policies	54238	0
Chattanooga Queer Community Forum	29272	0
Physicians Committee for Responsible Medicine	51385	0
Proud Right Winger	29177	0
Second Harvest Food Bank of Middle Tennessee	67976	0
Vote Nathan Reed - Gibson County Commission	61982	1782
Tim Morrell for State Representative 49th District	55988	1188
Tim Brown for Coffee County Mayor	43989	0
Dr. Jordon Shaw for Maury County Commission - District 6	41991	891
Nicholas Knight for Hamblen County Commission District 6	25996	396
Blount County Democratic Party -TN	25940	0
Colleen Owens	53487	0
NumbersUSA	27973	0
Blue Ridge Wealth	39584	0
NRATV	25110	0
Jasmine Boyd for TN Democratic Executive Committee	56983	1683
Tennessee Environmental Council	51997	697
WSMV News 4, Nashville	49999	99
Total Fitness Kickboxing - Powell, TN	49999	499
Memphis Fire Fighters Association Local 1784	49999	0
Lee and Lee Attorneys at Law, P.C.	49999	499
Job Creators Network	49999	0
Jamie Lynn Cope Thompson for Robertson County Clerk	49999	499
GT - George Thomas For Senate District 19	49999	499
Eugene Ray	49999	99
Campaign to re-elect Heidi Campbell	49999	99
CPAC 2019	49999	0
Blue Bank Resort	49999	99
Amber Mills for Shelby County Commission - District 1	49999	499
Jason Knight for County Commissioner District 18	49979	0
Tennessee Senate Republican Caucus	35993	1093
Kathleen Puckett Candidate: District 8 County Commission, TN	37988	0
Alan Ledford For House Of Representatives	43949	0
Todd McKinley for Congress	44227	0
Retirement You Workshops	49860	0
Vanderbilt University	49804	0
American AF	27129	0
Gerald Sensabaugh For Mayor	45123	0
Pettus Read - Rutherford County Commissioner • 8th District	107928	7128
Nick Forrester for Roane County Trustee	48987	0
Airport Workers United	30994	0
Rick Eldridge 4 State Rep	30037	0
