Concealed Online	15853355	357654
Donald J. Trump	23574545	667445
NumbersUSA	10950970	28070
Heidi Heitkamp	11119735	542535
Ben & Jerry's	10157881	376874
Beto O'Rourke	12022509	279909
Andrew Gillum	10312870	129270
NO on 3	8640935	248635
National Republican Congressional Committee	9870373	322472
Alliance for a Better Minnesota	7910939	209638
ACLU	8564498	114298
Choose Me Not 3	7147959	175057
Working For Us	9413999	205299
Claire McCaskill	7183924	381322
Tom Steyer	7532434	506134
Planned Parenthood Action	6250796	210896
No Prop 8 - Stop the Dangerous Dialysis Prop	4569985	294683
I Love You, America	4899981	104981
4ocean	4980942	44942
Jay Gonzalez	4976806	51106
PragerU	4519953	49853
Instagram	3499996	774984
Fed of American Hospitals	4469962	91462
Brian Kemp	3804987	92187
Likewise	3619988	147587
Bob Casey	3535981	41281
Yes On 10	3270982	56281
MI Senate Republican Campaign Committee	3804990	120090
Veterans and Affordable Housing Act	3964937	85637
Everybody Is For Amendment 2	4074880	70680
Joe Donnelly	4194857	89757
Noble Energy Colorado	3149994	165094
Reform Austin	3842947	136547
FreedomWorks	3704889	75389
Elizabeth Warren	4043550	121250
Arkansans for Jobs and Justice	3041977	45677
Scott Walker	3044981	41881
American AF	3606886	37086
Republican Party of Florida	2799994	84994
No Prop 6	2849990	88990
JB Pritzker	3887768	88468
Penzeys Spices	2970960	103660
Swing Left	3116683	89083
The Leadership Conference on Civil and Human Rights	3084942	84242
Civiqs	4079819	76819
Knock The Vote	3143928	51628
Protect Colorado	2349994	180492
Stop I-186 To Protect Miners and Jobs	2877935	26735
Freedom for All Massachusetts	2607978	49878
Stacey Abrams	2459980	28280
Jeff Johnson	2078989	11289
Judicial Watch	2609953	31353
Sleeping Joe	2669976	62576
RSCC	2049986	57986
Yes on 8	2188982	52182
Bill Nelson	3197802	76102
Arizona Democratic Legislative Campaign Committee	3455703	66003
Better With Age	3611914	135514
Comedy Central	1904989	8089
Mexico Joe	1999991	44991
The Voter Participation Center	3639306	106006
Bob Hugin	2111987	78287
Between the Scenes	2349984	31484
YES on 127: Clean Energy for a Healthy Arizona	2300992	91091
Tim Walz for Governor	3304918	38518
No on Measure G	2201969	83069
Voters In Charge	2504969	29569
Coalition to Protect Patient Safety	1820987	28787
Abigail Spanberger	2069989	23289
Democrats	2268939	66239
Susan Wild for Congress	1818967	53367
Just Vote No On 13	1909994	25094
The Holy Tribune	2405953	98153
