Levi's	692948	0
Drug Injury News	500948	0
Help for Essure Victims	499999	0
Kathy Hochul	373878	0
Best Friends Animal Society	278289	0
Kelli Butler for Arizona	231480	0
Jimmy Panetta for Congress	234210	0
Marsy's Law for Oklahoma SQ 794	183739	0
Sounds Like Tennessee	183112	0
Bill Essayli	181590	0
New Yorkers Together	153741	0
Yes on Regional Measure 3	190442	0
Seventh Generation	178604	0
USAA	135603	0
Georgia Commute Options	164261	0
EdHelper	158493	0
The Late Late Show with James Corden	155235	0
Abby Finkenauer for Congress	151482	0
Broward Math & Science Schools	112923	0
Dante Acosta	140059	0
Rossi for Himself	139112	0
Airbnb	131917	0
Vote Ashwani Jain	102850	0
The Meanest Woman Alive	99999	0
Modern Fertility	99999	0
NYC Department of Health and Mental Hygiene	124321	0
National Parks Conservation Association	97653	0
Choose Me Not 3	95561	0
Comedy Central Stand-Up	117668	0
Brian Kemp	116664	0
NowThis Entertainment	114987	0
Missouri's Voice	87847	0
Rick Jeffares for Georgia	76657	0
Cisneros for Congress	93019	0
California Secretary of State	92661	0
Quit With Us, Louisiana	73690	0
Cole Harris for Lt. Gov.	73479	0
Alice B. Toklas LGBT Democratic Club	91438	0
Marsy's Law for Kentucky	90973	0
Equality Now	72271	0
Sleeping Joe	70597	0
Essure Lawsuit Information	69438	0
Period Calendar Cherry	68984	0
Elizabeth Warren	85706	0
Mark Begich	68387	0
Empower Mississippi	84982	0
Yes 4 Proposition 4	67895	0
Scott Wagner	67080	0
Stanton for Arizona	82882	0
Miami-Dade County Solid Waste Management	82774	0
Adoption NOT Abortion	65091	0
Californians for Eleni Kounalakis for Lt. Governor	65058	0
The California Endowment	65008	0
UPROXX	81200	0
NC Conservation Network	81181	0
Defend Our Future	80136	0
Illinois Working Together	63870	0
Josh Harder	78357	0
HELLO BEAUTIFUL	62361	0
Donna Lynne	62036	0
Marsy's Law for Iowa	77220	0
Coloradans for Fiscal Responsibility	74170	0
Keep Birth Control Affordable	58773	0
Sherrod Brown	56949	0
The American Project	56640	0
Housing Now	56065	0
Georgia Shift	55842	0
Tennessee Advocates for Planned Parenthood	54433	0
Susan Ellenberg for Supervisor 2018	53625	0
Keep Abortion Safe	53141	0
Powerpac GA	63790	0
That's Just North Dakota	61329	0
The Jim Jefferies Show	61216	0
Home Ownership Matters	59376	0
Malatesta Law	47268	0
Patients For Affordable Drugs Action	58823	0
Denham Says, Denham Does	46630	0
FairVote Minnesota	46352	0
Brian Frosh	56730	0
Dwight Kay for State Representative	45214	0
theSkimm	44499	0
Eastern Bank	43840	0
Sheila Cherfilus-McCormick for Congress	43667	0
Working Michigan	53302	0
Remezcla	42460	0
Discover Charters	42129	0
Everglades Foundation	52389	0
Walmart	40433	0
Save Animals Facing Extinction	40073	0
Healthcare for All Virginians Coalition	38935	0
Vote for Paul Keefer	48624	0
United States Holocaust Memorial Museum	38815	0
HeloGreen	38388	0
Florida Federation for Children	38107	0
etee	37529	0
Pocket Tower	37500	0
Rita Lucido for Texas State Senate District 17	36953	0
American Lung Association	46119	0
Republican Party of Florida	36853	0
Students Loan News	36691	0
Mike Hunter for Attorney General	36490	0
Delaware Democratic Party	36083	0
NY Campaign for Patient Safety	35487	0
OK United	44356	0
Brian 'BAM' McClendon	44027	0
Tim Kaine	44002	0
Free to Be Kids	33877	0
TobaccoFreeCA	33604	0
Pam Tucker for Commission Chair 2018	33598	0
Kate Gallego for Phoenix	33087	0
BulletROOF	41321	0
Civic Builders Inc.	40536	0
Colorado Working Families Party for Joe Salazar	32327	0
Chad Bianco for Sheriff 2018	39906	0
70MillionVoters	31881	0
Our Health California	31841	0
Brut UK	39655	0
California 2020	31674	0
Kellen Sweny	31436	0
Sangamon County Young Democrats	31213	0
No on IM-25	31047	0
Curtis Hill, Indiana Attorney General	38279	0
Recall Aaron Persky	30457	0
Conor Lamb	30235	0
NJ Kids and Families	30158	0
The Great Projects	30086	0
Home Improvement Deals	29634	0
Blueprint Kansas	29358	0
Congressman Lloyd Smucker	29192	0
Antonio Delgado	28862	0
Radical Kyrsten	28841	0
Local Government Voter Education	28673	0
Cathy McMorris Rodgers	28480	0
Stand for Children - Indiana	28472	0
Strong Wisconsin	28058	0
Kansas Assisters Network	27993	0
Boston Private	34862	0
Australian Academy of Science	34732	0
Verified Virginia	27415	0
Mitch Caldwell	27113	0
Showtime Documentary Films	27031	0
Living Free	26700	0
David Holden 2018	26621	0
350.org	33156	0
Conservation Ohio	26522	0
Trenton Don't Touch My Insurance Rates	26377	0
No Labels Action	26364	0
